comparison	jaccard
Global: same name in different papers	0.0
Global: same name in different papers	0.5
Global: same name in different papers	0.75
Global: same name in different papers	0.0
Global: same name in different papers	0.058823529411764705
Global: same name in different papers	0.0
Global: same name in different papers	0.4
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.08333333333333333
Global: same name in different papers	0.26666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.2222222222222222
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.25
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.6
Global: same name in different papers	0.3333333333333333
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.15384615384615385
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.18181818181818182
Global: same name in different papers	0.0
Global: same name in different papers	0.15384615384615385
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.0
Global: same name in different papers	0.125
Global: same name in different papers	0.02564102564102564
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.75
Global: same name in different papers	0.0
Global: same name in different papers	0.5
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.2857142857142857
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.15384615384615385
Global: same name in different papers	0.0
Global: same name in different papers	0.07692307692307693
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.13333333333333333
Global: same name in different papers	0.6
Global: same name in different papers	0.2
Global: same name in different papers	0.06666666666666667
Global: same name in different papers	0.5
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.043478260869565216
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.5
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.125
Global: same name in different papers	0.2857142857142857
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.2
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.21052631578947367
Global: same name in different papers	0.4
Global: same name in different papers	0.0
Global: same name in different papers	0.08333333333333333
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.06666666666666667
Global: same name in different papers	0.25
Global: same name in different papers	0.0
Global: same name in different papers	0.4
Global: same name in different papers	0.125
Global: same name in different papers	0.0625
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.1
Global: same name in different papers	0.5
Global: same name in different papers	0.17647058823529413
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.125
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.1
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.15
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	1.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.1
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.045454545454545456
Global: same name in different papers	0.0
Global: same name in different papers	0.06666666666666667
Global: same name in different papers	0.07692307692307693
Global: same name in different papers	0.0
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.4
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.16129032258064516
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.6
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.125
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.125
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.3333333333333333
Global: same name in different papers	0.5
Global: same name in different papers	0.5
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.1
Global: same name in different papers	0.3333333333333333
Global: same name in different papers	0.058823529411764705
Global: same name in different papers	0.5
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.4
Global: same name in different papers	0.0
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.2222222222222222
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.5
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.07142857142857142
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.08333333333333333
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.05263157894736842
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.125
Global: same name in different papers	0.0
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.045454545454545456
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.2
Global: same name in different papers	0.5
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.2857142857142857
Global: same name in different papers	0.0
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.0
Global: same name in different papers	0.25
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.18181818181818182
Global: same name in different papers	0.26666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	1.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.1
Global: same name in different papers	0.0
Global: same name in different papers	0.06666666666666667
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.2
Global: same name in different papers	0.125
Global: same name in different papers	0.25
Global: same name in different papers	0.1
Global: same name in different papers	0.0
Global: same name in different papers	0.08333333333333333
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.10344827586206896
Global: same name in different papers	0.0
Global: same name in different papers	0.4
Global: same name in different papers	0.18181818181818182
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.4
Global: same name in different papers	0.2727272727272727
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.125
Global: same name in different papers	0.4444444444444444
Global: same name in different papers	0.05
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.4
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.06666666666666667
Global: same name in different papers	0.25
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.07692307692307693
Global: same name in different papers	0.3333333333333333
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.3
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.13333333333333333
Global: same name in different papers	0.0
Global: same name in different papers	0.06060606060606061
Global: same name in different papers	0.6
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.047619047619047616
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.375
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.1
Global: same name in different papers	1.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.1
Global: same name in different papers	0.047619047619047616
Global: same name in different papers	0.0
Global: same name in different papers	0.07692307692307693
Global: same name in different papers	0.5
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.09090909090909091
Global: same name in different papers	0.0
Global: same name in different papers	0.04
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.05
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.07407407407407407
Global: same name in different papers	0.0
Global: same name in different papers	0.6
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.0
Global: same name in different papers	0.5
Global: same name in different papers	0.09090909090909091
Global: same name in different papers	0.125
Global: same name in different papers	0.4
Global: same name in different papers	0.2
Global: same name in different papers	0.047619047619047616
Global: same name in different papers	0.11764705882352941
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.4
Global: same name in different papers	0.5
Global: same name in different papers	0.3333333333333333
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.1
Global: same name in different papers	0.0
Global: same name in different papers	0.08333333333333333
Global: same name in different papers	0.125
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0625
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.041666666666666664
Global: same name in different papers	0.2
Global: same name in different papers	0.08333333333333333
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.06666666666666667
Global: same name in different papers	0.0
Global: same name in different papers	0.125
Global: same name in different papers	0.0
Global: same name in different papers	0.13333333333333333
Global: same name in different papers	0.07407407407407407
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.4444444444444444
Global: same name in different papers	0.18181818181818182
Global: same name in different papers	0.25
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.2222222222222222
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.0
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.18181818181818182
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.125
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.4
Global: same name in different papers	0.1
Global: same name in different papers	0.0
Global: same name in different papers	0.047619047619047616
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.18181818181818182
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.25
Global: same name in different papers	0.09090909090909091
Global: same name in different papers	0.045454545454545456
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.09090909090909091
Global: same name in different papers	0.125
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.125
Global: same name in different papers	0.5
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.08695652173913043
Global: same name in different papers	0.2857142857142857
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.05263157894736842
Global: same name in different papers	0.125
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.05555555555555555
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.125
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.08333333333333333
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.25
Global: same name in different papers	0.0
Global: same name in different papers	0.07142857142857142
Global: same name in different papers	0.1
Global: same name in different papers	0.0
Global: same name in different papers	0.125
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.041666666666666664
Global: same name in different papers	0.0
Global: same name in different papers	0.42857142857142855
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.125
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.19230769230769232
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.3
Global: same name in different papers	0.0
Global: same name in different papers	0.5
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.2857142857142857
Global: same name in different papers	0.0
Global: same name in different papers	0.5
Global: same name in different papers	0.3333333333333333
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.05555555555555555
Global: same name in different papers	0.5
Global: same name in different papers	0.0
Global: same name in different papers	1.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	1.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.09090909090909091
Global: same name in different papers	0.0
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.10714285714285714
Global: same name in different papers	0.0
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.0
Global: same name in different papers	0.4
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.041666666666666664
Global: same name in different papers	0.2857142857142857
Global: same name in different papers	0.0
Global: same name in different papers	0.02040816326530612
Global: same name in different papers	0.2
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.5
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.6
Global: same name in different papers	0.09090909090909091
Global: same name in different papers	0.3333333333333333
Global: same name in different papers	0.0
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.5
Global: same name in different papers	0.2857142857142857
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.4
Global: same name in different papers	0.08333333333333333
Global: same name in different papers	0.0
Global: same name in different papers	0.375
Global: same name in different papers	0.42857142857142855
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.09090909090909091
Global: same name in different papers	0.2
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.08333333333333333
Global: same name in different papers	0.2
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.125
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.5
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.18181818181818182
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.25
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.125
Global: same name in different papers	0.0
Global: same name in different papers	0.11764705882352941
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.1
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.1
Global: same name in different papers	0.0
Global: same name in different papers	0.42857142857142855
Global: same name in different papers	0.2857142857142857
Global: same name in different papers	0.0
Global: same name in different papers	0.3333333333333333
Global: same name in different papers	0.42857142857142855
Global: same name in different papers	0.0
Global: same name in different papers	0.5
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.125
Global: same name in different papers	0.3333333333333333
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.3333333333333333
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.06666666666666667
Global: same name in different papers	0.0
Global: same name in different papers	0.3333333333333333
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.21428571428571427
Global: same name in different papers	0.06666666666666667
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.4
Global: same name in different papers	0.04878048780487805
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.1
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.4
Global: same name in different papers	0.0
Global: same name in different papers	0.058823529411764705
Global: same name in different papers	0.4
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.1
Global: same name in different papers	0.11764705882352941
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.5
Global: same name in different papers	0.02564102564102564
Global: same name in different papers	0.2
Global: same name in different papers	0.16
Global: same name in different papers	0.0
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.0
Global: same name in different papers	0.4
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.3076923076923077
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.06666666666666667
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.3333333333333333
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.10526315789473684
Global: same name in different papers	0.2
Global: same name in different papers	0.4
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.3076923076923077
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.3
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.2
Global: same name in different papers	0.4
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.06666666666666667
Global: same name in different papers	0.4
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.17647058823529413
Global: same name in different papers	0.0
Global: same name in different papers	0.09090909090909091
Global: same name in different papers	0.0
Global: same name in different papers	0.5
Global: same name in different papers	0.05555555555555555
Global: same name in different papers	0.2857142857142857
Global: same name in different papers	0.125
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.4
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.05263157894736842
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.125
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.25
Global: same name in different papers	0.5
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.09090909090909091
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	1.0
Global: same name in different papers	0.125
Global: same name in different papers	0.0
Global: same name in different papers	0.75
Global: same name in different papers	0.1111111111111111
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.02564102564102564
Global: same name in different papers	0.5
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.4
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.25
Global: same name in different papers	0.0
Global: same name in different papers	0.1
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.05263157894736842
Global: same name in different papers	0.1
Global: same name in different papers	0.041666666666666664
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.3333333333333333
Global: same name in different papers	0.2222222222222222
Global: same name in different papers	0.041666666666666664
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.5
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.4
Global: same name in different papers	0.0
Global: same name in different papers	0.5
Global: same name in different papers	0.16666666666666666
